Player Display Name,Player First Name,Player Last Name,Player Primary Position,Session Title,Session Type,Session Day of Week,Session Week Number,Drill Title,Total Time,Total Distance,Distance Per Min,Distance Zone 4 (Absolute),Distance Zone 4 (Relative),Distance Zone 5 (Absolute),Distance Zone 5 (Relative),Distance Zone 6 (Absolute),Distance Zone 6 (Relative),High Speed Running (Absolute),High Speed Running (Relative),HSR Per Minute (Absolute),HSR Per Minute (Relative),Sprint Distance,Sprints,Entries Zone 4 (Absolute),Entries Zone 4 (Relative),Entries Zone 5 (Absolute),Entries Zone 5 (Relative),Entries Zone 6 (Absolute),Entries Zone 6 (Relative),Max Speed,Player Max Speed,Accelerations (Absolute),Accelerations (Relative),Acceleration Impulse,Accelerations Zone 4 (Absolute),Accelerations Zone 4 (Relative),Accelerations Zone 5 (Absolute),Accelerations Zone 5 (Relative),Accelerations Zone 6 (Absolute),Accelerations Zone 6 (Relative),Accelerations Total Distance Zone 4 (Absolute),Accelerations Total Distance Zone 4 (Relative),Accelerations Total Distance Zone 5 (Absolute),Accelerations Total Distance Zone 5 (Relative),Accelerations Total Distance Zone 6 (Absolute),Accelerations Total Distance Zone 6 (Relative),Accelerations Per Min (Absolute),Accelerations Per Min (Relative),Player Max Accel,Max Acceleration,Decelerations (Absolute),Decelerations (Relative),Decelerations Zone 4 (Absolute),Decelerations Zone 4 (Relative),Decelerations Zone 5 (Absolute),Decelerations Zone 5 (Relative),Decelerations Zone 6 (Absolute),Decelerations Zone 6 (Relative),Decelerations Total Distance Zone 4 (Absolute),Decelerations Total Distance Zone 4 (Relative),Decelerations Total Distance Zone 5 (Absolute),Decelerations Total Distance Zone 5 (Relative),Decelerations Total Distance Zone 6 (Absolute),Decelerations Total Distance Zone 6 (Relative),Decels Per Min (Absolute),Decelerations Per Min (Relative),Player Max Decel,Max Deceleration,Average Time Since Last Accel,Average Time Since Last Decel,HML Efforts,Dynamic Load Anterior,Dynamic Load Lateral,Dynamic Load Vertical,Mechanical Load,Total Loading,Time In Heart Rate Zone 5 (Absolute),Time In Heart Rate Zone 5 (Relative),Time In Heart Rate Zone 6 (Absolute),Time In Heart Rate Zone 6 (Relative),Average Heart Rate,Heart Rate Load,Max Heart Rate,Player Max Heart Rate,Step Balance,Fatigue Index,Drill Date,Session Date,Unnamed: 89
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,Team Training,MD-2,Tuesday,41,Team Training,65,5824,89.6,154,154,84,84,46,46,279,292,4.3,4.3,65,2,3,3,1,1,0,0,28.2,32.2,21,21,,10,10,6,6,4,4,,,,,,,0.33,0.33,5.49,4.19,21,21,10,10,6,6,4,4,,,,,,,0.33,0.33,-4.81,-3.22,17.2,17.2,24,184,161,115,460,551,6.5,6.5,1.9,1.9,143,146,189,195,50.3,5.7,10/7/2025,10/7/2025,
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,Team Training,MD-2,Tuesday,41,Team Training,65,5747,88.4,148,148,81,81,52,52,269,253,4.13,4.13,74,2,3,3,1,1,1,1,29.4,31.7,17,17,,8,8,5,5,3,3,,,,,,,0.27,0.27,4.99,4.04,17,17,8,8,5,5,3,3,,,,,,,0.27,0.27,-4.67,-5.71,11.9,17.0,25,171,150,107,429,503,6.5,6.5,1.9,1.9,139,144,188,199,50.8,2.0,10/7/2025,10/7/2025,
Manolis Siopis,Manolis,Siopis,Defensive Midfielder,Team Training,MD-2,Tuesday,41,Team Training,80,7385,92.3,213,213,116,116,73,73,386,363,4.83,4.83,104,3,5,5,2,2,1,1,28.4,32.0,27,27,,13,13,8,8,5,5,,,,,,,0.35,0.35,5.81,3.75,28,28,14,14,8,8,5,5,,,,,,,0.35,0.35,-5.21,-4.54,10.1,16.9,36,237,207,148,592,650,8.0,8.0,2.4,2.4,137,185,195,195,49.3,5.3,10/7/2025,10/7/2025,
Christos Mouzakitis,Christos,Mouzakitis,Defensive Midfielder,Team Training,MD-2,Tuesday,41,Team Training,72,6271,87.1,160,160,87,87,44,44,291,265,4.04,4.04,63,2,4,4,1,1,0,0,28.0,31.7,24,24,,12,12,7,7,4,4,,,,,,,0.34,0.34,5.29,5.33,23,23,11,11,7,7,4,4,,,,,,,0.33,0.33,-6.38,-4.46,13.7,16.0,28,178,155,111,444,523,7.2,7.2,2.2,2.2,140,157,191,200,51.4,2.3,10/7/2025,10/7/2025,
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-2,Tuesday,41,Team Training,65,6080,93.5,215,215,117,117,65,65,392,373,6.02,6.02,93,3,5,5,2,2,1,1,29.4,33.0,21,21,,10,10,6,6,4,4,,,,,,,0.34,0.34,5.0,3.7,19,19,9,9,5,5,3,3,,,,,,,0.31,0.31,-4.74,-3.84,9.8,14.8,28,171,150,107,428,464,6.5,6.5,1.9,1.9,149,152,188,196,51.1,3.5,10/7/2025,10/7/2025,
Petros Mantalos,Petros,Mantalos,Offensive Midfielder,Team Training,MD-2,Tuesday,41,Team Training,80,7187,89.8,247,247,135,135,107,107,449,414,5.61,5.61,152,6,6,6,2,2,2,2,29.8,33.0,28,28,,14,14,8,8,5,5,,,,,,,0.35,0.35,4.73,4.76,25,25,12,12,7,7,5,5,,,,,,,0.32,0.32,-4.61,-5.25,12.3,11.0,34,227,199,142,568,645,8.0,8.0,2.4,2.4,149,180,194,200,50.3,5.7,10/7/2025,10/7/2025,
Giannis Konstantelias,Giannis,Konstantelias,Offensive Midfielder,Team Training,MD-2,Tuesday,41,Team Training,80,7093,88.7,267,267,146,146,79,79,486,457,6.07,6.07,113,5,6,6,3,3,1,1,29.6,33.4,27,27,,13,13,8,8,5,5,,,,,,,0.35,0.35,4.72,5.14,25,25,12,12,7,7,5,5,,,,,,,0.31,0.31,-4.72,-5.13,17.0,11.6,35,233,204,145,582,666,8.0,8.0,2.4,2.4,149,177,188,197,48.9,2.7,10/7/2025,10/7/2025,
Dimitris Pelkas,Dimitris,Pelkas,Offensive Midfielder,Team Training,MD-2,Tuesday,41,Team Training,72,6635,92.2,217,217,118,118,78,78,395,412,5.48,5.48,112,4,5,5,2,2,1,1,28.9,32.8,22,22,,11,11,6,6,4,4,,,,,,,0.32,0.32,5.82,4.82,23,23,11,11,7,7,4,4,,,,,,,0.33,0.33,-4.54,-4.93,8.8,14.4,28,209,183,131,523,616,7.2,7.2,2.2,2.2,140,166,189,199,49.3,4.7,10/7/2025,10/7/2025,
Konstantinos Karetsas,Konstantinos,Karetsas,Winger,Team Training,MD-2,Tuesday,41,Team Training,65,5756,88.6,252,252,138,138,121,121,459,423,7.06,7.06,173,6,6,6,3,3,2,2,30.8,35.0,22,22,,11,11,6,6,4,4,,,,,,,0.34,0.34,5.67,4.5,22,22,11,11,6,6,4,4,,,,,,,0.34,0.34,-4.93,-4.21,11.4,19.4,25,181,159,113,453,496,6.5,6.5,1.9,1.9,138,144,189,197,51.0,3.8,10/7/2025,10/7/2025,
Christos Tzolis,Christos,Tzolis,Winger,Team Training,MD-2,Tuesday,41,Team Training,72,6917,96.1,314,314,171,171,149,149,571,596,7.93,7.93,213,7,7,7,3,3,2,2,31.4,35.7,20,20,,10,10,6,6,4,4,,,,,,,0.29,0.29,4.71,3.62,21,21,10,10,6,6,4,4,,,,,,,0.29,0.29,-5.29,-4.39,19.6,8.2,35,196,171,122,489,540,7.2,7.2,2.2,2.2,146,173,193,198,50.1,4.9,10/7/2025,10/7/2025,
Giorgos Masouras,Giorgos,Masouras,Winger,Team Training,MD-2,Tuesday,41,Team Training,80,7092,88.7,335,335,183,183,124,124,610,611,7.62,7.62,177,6,8,8,4,4,2,2,30.5,35.2,23,23,,11,11,7,7,4,4,,,,,,,0.3,0.3,5.81,3.62,21,21,10,10,6,6,4,4,,,,,,,0.27,0.27,-5.85,-5.76,16.1,16.4,35,206,180,129,515,588,8.0,8.0,2.4,2.4,148,177,185,199,49.8,2.0,10/7/2025,10/7/2025,
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,Team Training,MD-2,Tuesday,41,Team Training,80,6794,84.9,238,238,130,130,129,129,432,406,5.4,5.4,184,6,5,5,2,2,2,2,30.2,33.8,25,25,,12,12,7,7,5,5,,,,,,,0.31,0.31,5.97,4.02,26,26,13,13,7,7,5,5,,,,,,,0.33,0.33,-5.41,-4.52,14.2,17.2,26,226,197,141,564,652,8.0,8.0,2.4,2.4,138,170,193,196,50.8,3.3,10/7/2025,10/7/2025,
Fotis Ioannidis,Fotis,Ioannidis,Striker,Team Training,MD-2,Tuesday,41,Team Training,72,5733,79.6,245,245,133,133,109,109,445,466,6.18,6.18,155,6,6,6,2,2,2,2,30.3,34.5,18,18,,9,9,5,5,3,3,,,,,,,0.26,0.26,4.58,5.22,19,19,9,9,5,5,3,3,,,,,,,0.27,0.27,-6.0,-5.3,14.2,19.0,27,191,167,119,477,552,7.2,7.2,2.2,2.2,152,143,195,198,48.7,2.2,10/7/2025,10/7/2025,
Konstantinos Tzolakis,Konstantinos,Tzolakis,Goalkeeper,Team Training,MD-1,Wednesday,41,Team Training,88,2765,31.4,25,25,14,14,5,5,45,41,0.51,0.51,7,0,0,0,0,0,0,0,24.3,27.5,11,11,,5,5,3,3,2,2,,,,,,,0.13,0.13,5.82,5.12,10,10,5,5,3,3,2,2,,,,,,,0.11,0.11,-4.83,-5.38,18.1,17.0,11,85,74,53,213,253,8.8,8.8,2.6,2.6,142,69,186,194,50.0,8.7,10/8/2025,10/8/2025,
Odysseas Vlachodimos,Odysseas,Vlachodimos,Goalkeeper,Team Training,MD-1,Wednesday,41,Team Training,80,2258,28.2,17,17,9,9,5,5,31,32,0.38,0.38,7,0,0,0,0,0,0,0,23.5,27.0,8,8,,4,4,2,2,1,1,,,,,,,0.1,0.1,5.45,5.07,8,8,4,4,2,2,1,1,,,,,,,0.1,0.1,-4.53,-3.06,19.5,14.8,10,65,57,40,161,188,8.0,8.0,2.4,2.4,137,56,197,194,48.6,3.9,10/8/2025,10/8/2025,
Christos Mandas,Christos,Mandas,Goalkeeper,Team Training,MD-1,Wednesday,41,Team Training,72,1931,26.8,18,18,10,10,3,3,33,34,0.45,0.45,5,0,0,0,0,0,0,0,24.3,27.4,7,7,,3,3,2,2,1,1,,,,,,,0.1,0.1,5.05,5.07,7,7,3,3,2,2,1,1,,,,,,,0.1,0.1,-5.52,-4.33,15.1,15.1,10,55,48,34,136,163,7.2,7.2,2.2,2.2,153,48,195,192,51.9,3.5,10/8/2025,10/8/2025,
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,Team Training,MD-1,Wednesday,41,Team Training,72,4931,68.5,171,171,93,93,77,77,311,291,4.33,4.33,110,5,4,4,2,2,1,1,30.2,34.2,16,16,,8,8,4,4,3,3,,,,,,,0.22,0.22,5.9,5.21,15,15,7,7,4,4,3,3,,,,,,,0.22,0.22,-6.16,-3.6,17.7,13.4,23,141,123,88,352,389,7.2,7.2,2.2,2.2,151,123,194,200,49.5,8.6,10/8/2025,10/8/2025,
Kostas Tsimikas,Kostas,Tsimikas,Full Back,Team Training,MD-1,Wednesday,41,Team Training,72,4756,66.1,191,191,104,104,67,67,348,338,4.83,4.83,95,4,4,4,2,2,1,1,30.4,34.4,18,18,,9,9,5,5,3,3,,,,,,,0.26,0.26,4.93,4.09,18,18,9,9,5,5,3,3,,,,,,,0.26,0.26,-4.75,-3.36,10.3,12.2,20,133,116,83,332,392,7.2,7.2,2.2,2.2,135,119,186,196,51.5,4.2,10/8/2025,10/8/2025,
Lazaros Rota,Lazaros,Rota,Full Back,Team Training,MD-1,Wednesday,41,Team Training,65,4562,70.2,200,200,109,109,69,69,364,377,5.6,5.6,98,4,5,5,2,2,1,1,29.8,33.9,16,16,,8,8,5,5,3,3,,,,,,,0.26,0.26,5.37,4.09,16,16,8,8,4,4,3,3,,,,,,,0.26,0.26,-6.02,-3.53,9.9,18.0,18,143,125,90,358,397,6.5,6.5,1.9,1.9,137,114,194,197,51.6,3.6,10/8/2025,10/8/2025,
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,Team Training,MD-1,Wednesday,41,Team Training,65,3439,52.9,81,81,44,44,23,23,147,150,2.26,2.26,34,1,2,2,0,0,0,0,29.2,31.8,11,11,,5,5,3,3,2,2,,,,,,,0.17,0.17,5.77,4.8,10,10,5,5,3,3,2,2,,,,,,,0.16,0.16,-5.53,-4.63,17.9,13.7,13,100,87,62,249,299,6.5,6.5,1.9,1.9,138,86,187,200,50.5,7.1,10/8/2025,10/8/2025,
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,Team Training,MD-1,Wednesday,41,Team Training,65,3460,53.2,94,94,51,51,35,35,171,172,2.63,2.63,50,2,2,2,1,1,0,0,28.7,31.8,12,12,,6,6,3,3,2,2,,,,,,,0.19,0.19,5.12,4.18,12,12,6,6,3,3,2,2,,,,,,,0.19,0.19,-5.74,-4.44,10.7,18.3,17,96,84,60,240,266,6.5,6.5,1.9,1.9,154,87,197,199,50.1,6.2,10/8/2025,10/8/2025,
Pantelis Hatzidiakos,Pantelis,Hatzidiakos,Central Defender,Team Training,MD-1,Wednesday,41,Team Training,72,3701,51.4,105,105,57,57,35,35,191,180,2.65,2.65,50,2,2,2,1,1,0,0,28.3,32.6,14,14,,7,7,4,4,2,2,,,,,,,0.2,0.2,4.53,5.31,13,13,6,6,3,3,2,2,,,,,,,0.18,0.18,-6.3,-4.46,17.9,8.3,14,122,107,76,305,366,7.2,7.2,2.2,2.2,152,93,193,200,51.0,3.0,10/8/2025,10/8/2025,
Panagiotis Retsos,Panagiotis,Retsos,Central Defender,Team Training,MD-1,Wednesday,41,Team Training,80,4454,55.7,105,105,57,57,38,38,191,173,2.39,2.39,55,2,2,2,1,1,0,0,28.6,32.1,17,17,,8,8,5,5,3,3,,,,,,,0.22,0.22,5.2,4.45,15,15,7,7,4,4,3,3,,,,,,,0.2,0.2,-6.25,-4.21,17.5,16.2,18,124,108,77,309,345,8.0,8.0,2.4,2.4,149,111,195,194,51.8,4.9,10/8/2025,10/8/2025,
Giorgos Kiriakopoulos,Giorgos,Kiriakopoulos,Full Back,Team Training,MD-1,Wednesday,41,Team Training,65,3824,58.8,161,161,88,88,55,55,293,265,4.51,4.51,79,3,4,4,1,1,1,1,30.1,34.2,13,13,,6,6,4,4,2,2,,,,,,,0.21,0.21,5.55,3.28,13,13,6,6,3,3,2,2,,,,,,,0.2,0.2,-5.36,-4.41,9.3,9.1,15,117,103,73,293,350,6.5,6.5,1.9,1.9,153,96,189,193,49.3,3.6,10/8/2025,10/8/2025,
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,Team Training,MD-1,Wednesday,41,Team Training,80,5083,63.5,127,127,69,69,41,41,231,224,2.88,2.88,58,2,3,3,1,1,0,0,28.3,32.2,15,15,,7,7,4,4,3,3,,,,,,,0.19,0.19,5.25,3.87,14,14,7,7,4,4,2,2,,,,,,,0.18,0.18,-5.24,-3.8,15.4,18.3,26,166,145,103,414,442,8.0,8.0,2.4,2.4,142,127,194,198,51.7,7.9,10/8/2025,10/8/2025,
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,Team Training,MD-1,Wednesday,41,Team Training,65,4003,61.6,100,100,54,54,28,28,182,190,2.79,2.79,40,1,2,2,1,1,0,0,29.3,32.1,13,13,,6,6,4,4,2,2,,,,,,,0.21,0.21,5.93,4.57,14,14,7,7,4,4,2,2,,,,,,,0.22,0.22,-5.32,-4.58,13.3,11.5,16,119,104,75,298,315,6.5,6.5,1.9,1.9,152,100,190,200,51.7,3.3,10/8/2025,10/8/2025,
Manolis Siopis,Manolis,Siopis,Defensive Midfielder,Team Training,MD-1,Wednesday,41,Team Training,88,6346,72.1,174,174,95,95,47,47,317,329,3.6,3.6,67,2,4,4,2,2,0,0,29.2,32.7,24,24,,12,12,7,7,4,4,,,,,,,0.27,0.27,6.09,4.26,23,23,11,11,7,7,4,4,,,,,,,0.27,0.27,-6.49,-4.04,14.5,19.7,30,188,164,117,469,541,8.8,8.8,2.6,2.6,139,159,187,198,50.6,4.5,10/8/2025,10/8/2025,
Christos Mouzakitis,Christos,Mouzakitis,Defensive Midfielder,Team Training,MD-1,Wednesday,41,Team Training,88,6189,70.3,158,158,86,86,50,50,287,292,3.26,3.26,71,3,3,3,1,1,0,0,29.3,32.5,23,23,,11,11,7,7,4,4,,,,,,,0.27,0.27,6.19,5.05,23,23,11,11,7,7,4,4,,,,,,,0.27,0.27,-5.88,-4.35,14.8,16.0,26,189,166,118,473,561,8.8,8.8,2.6,2.6,150,155,195,194,48.1,2.8,10/8/2025,10/8/2025,
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-1,Wednesday,41,Team Training,88,5676,64.5,195,195,106,106,81,81,354,341,4.02,4.02,115,4,4,4,2,2,1,1,29.5,33.4,18,18,,9,9,5,5,3,3,,,,,,,0.21,0.21,5.94,4.88,18,18,9,9,5,5,3,3,,,,,,,0.21,0.21,-6.14,-3.09,19.7,12.3,24,191,167,119,477,559,8.8,8.8,2.6,2.6,147,142,189,199,48.2,8.7,10/8/2025,10/8/2025,
Petros Mantalos,Petros,Mantalos,Offensive Midfielder,Team Training,MD-1,Wednesday,41,Team Training,65,3818,58.7,127,127,69,69,45,45,231,239,3.55,3.55,65,2,3,3,1,1,0,0,30.1,33.0,15,15,,7,7,4,4,3,3,,,,,,,0.23,0.23,5.82,3.54,14,14,7,7,4,4,2,2,,,,,,,0.22,0.22,-5.35,-4.48,18.4,10.0,15,109,96,68,273,288,6.5,6.5,1.9,1.9,148,95,192,195,48.7,3.3,10/8/2025,10/8/2025,
Giannis Konstantelias,Giannis,Konstantelias,Offensive Midfielder,Team Training,MD-1,Wednesday,41,Team Training,80,5322,66.5,168,168,92,92,73,73,306,293,3.82,3.82,104,3,4,4,2,2,1,1,29.1,33.6,20,20,,10,10,6,6,4,4,,,,,,,0.26,0.26,5.26,3.24,19,19,9,9,5,5,3,3,,,,,,,0.24,0.24,-5.4,-5.23,18.8,18.0,23,174,152,109,436,516,8.0,8.0,2.4,2.4,150,133,189,199,48.7,6.6,10/8/2025,10/8/2025,
Dimitris Pelkas,Dimitris,Pelkas,Offensive Midfielder,Team Training,MD-1,Wednesday,41,Team Training,72,4808,66.8,167,167,91,91,72,72,304,281,4.22,4.22,103,3,4,4,2,2,1,1,29.6,33.0,16,16,,8,8,5,5,3,3,,,,,,,0.23,0.23,5.55,5.35,15,15,7,7,4,4,3,3,,,,,,,0.21,0.21,-6.08,-4.6,12.1,12.8,19,150,131,94,376,416,7.2,7.2,2.2,2.2,144,120,188,196,49.3,3.1,10/8/2025,10/8/2025,
Konstantinos Karetsas,Konstantinos,Karetsas,Winger,Team Training,MD-1,Wednesday,41,Team Training,80,4480,56.0,226,226,124,124,71,71,412,392,5.15,5.15,102,3,5,5,2,2,1,1,31.5,34.9,17,17,,8,8,5,5,3,3,,,,,,,0.22,0.22,5.74,4.61,17,17,8,8,5,5,3,3,,,,,,,0.22,0.22,-5.81,-3.75,18.3,16.9,21,130,114,81,325,387,8.0,8.0,2.4,2.4,154,112,197,193,51.1,4.2,10/8/2025,10/8/2025,
Christos Tzolis,Christos,Tzolis,Winger,Team Training,MD-1,Wednesday,41,Team Training,72,4311,59.9,166,166,91,91,81,81,302,304,4.2,4.2,116,4,4,4,2,2,1,1,32.1,35.6,13,13,,6,6,4,4,2,2,,,,,,,0.19,0.19,4.75,4.02,13,13,6,6,4,4,2,2,,,,,,,0.19,0.19,-5.02,-4.81,8.8,19.8,19,136,119,85,339,386,7.2,7.2,2.2,2.2,141,108,192,194,48.7,7.4,10/8/2025,10/8/2025,
Giorgos Masouras,Giorgos,Masouras,Winger,Team Training,MD-1,Wednesday,41,Team Training,88,5785,65.7,237,237,129,129,99,99,431,409,4.89,4.89,142,6,5,5,2,2,1,1,31.5,35.1,21,21,,10,10,6,6,4,4,,,,,,,0.24,0.24,5.53,3.91,21,21,10,10,6,6,4,4,,,,,,,0.25,0.25,-6.12,-4.25,14.7,16.5,26,161,141,101,403,427,8.8,8.8,2.6,2.6,138,145,189,194,51.1,4.5,10/8/2025,10/8/2025,
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,Team Training,MD-1,Wednesday,41,Team Training,80,4826,60.3,186,186,102,102,93,93,339,316,4.24,4.24,134,4,4,4,2,2,1,1,30.0,34.2,16,16,,8,8,5,5,3,3,,,,,,,0.21,0.21,4.55,3.73,16,16,8,8,4,4,3,3,,,,,,,0.2,0.2,-6.17,-3.28,19.9,14.2,19,150,131,94,374,415,8.0,8.0,2.4,2.4,140,121,194,199,48.8,8.7,10/8/2025,10/8/2025,
Fotis Ioannidis,Fotis,Ioannidis,Striker,Team Training,MD-1,Wednesday,41,Team Training,80,4977,62.2,168,168,91,91,97,97,305,276,3.81,3.81,139,6,4,4,2,2,1,1,31.4,34.6,15,15,,7,7,4,4,3,3,,,,,,,0.2,0.2,5.07,5.27,15,15,7,7,4,4,3,3,,,,,,,0.2,0.2,-4.5,-5.21,12.1,19.2,21,152,133,95,381,436,8.0,8.0,2.4,2.4,153,124,192,200,49.5,8.9,10/8/2025,10/8/2025,
Konstantinos Tzolakis,Konstantinos,Tzolakis,Goalkeeper,SCO 3-1 GRE,Match Day,Thursday,41,Entire Session,90,4766,53.0,58,58,32,32,24,24,105,108,1.17,1.17,34,1,1,1,0,0,0,0,25.9,27.1,23,23,,11,11,7,7,4,4,,,,,,,0.26,0.26,5.17,3.51,24,24,12,12,7,7,4,4,,,,,,,0.28,0.28,-5.2,-3.48,13.0,15.1,21,149,131,93,373,394,16.2,16.2,5.4,5.4,153,119,187,193,49.7,4.8,10/9/2025,10/9/2025,
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,SCO 3-1 GRE,Match Day,Thursday,41,Entire Session,90,11160,124.0,664,664,362,362,385,385,1206,1207,13.41,13.41,550,17,16,16,8,8,7,7,32.5,34.7,58,58,,29,29,17,17,11,11,,,,,,,0.65,0.65,4.82,4.79,54,54,27,27,16,16,10,10,,,,,,,0.6,0.6,-5.13,-4.18,9.4,19.9,58,331,289,207,827,895,16.2,16.2,5.4,5.4,154,279,186,194,51.0,3.2,10/9/2025,10/9/2025,
Konstantinos Koulierakis,Konstantinos,Koulierakis,Central Defender,SCO 3-1 GRE,Match Day,Thursday,41,Entire Session,90,9740,108.2,327,327,178,178,150,150,594,545,6.61,6.61,214,6,8,8,3,3,2,2,30.6,31.9,48,48,,24,24,14,14,9,9,,,,,,,0.54,0.54,4.57,4.96,46,46,23,23,13,13,9,9,,,,,,,0.52,0.52,-4.56,-4.99,8.8,19.9,40,298,260,186,744,862,16.2,16.2,5.4,5.4,151,243,189,197,50.8,6.4,10/9/2025,10/9/2025,
Ntinos Mavropanos,Ntinos,Mavropanos,Central Defender,SCO 3-1 GRE,Match Day,Thursday,41,Entire Session,90,9533,105.9,340,340,185,185,138,138,618,636,6.86,6.86,197,6,8,8,4,4,2,2,31.0,32.4,41,41,,20,20,12,12,8,8,,,,,,,0.46,0.46,4.62,3.87,43,43,21,21,12,12,8,8,,,,,,,0.48,0.48,-5.72,-5.12,8.6,13.5,42,313,274,195,781,888,16.2,16.2,5.4,5.4,167,238,195,196,49.3,7.3,10/9/2025,10/9/2025,
Dimitris Kourbelis,Dimitris,Kourbelis,Defensive Midfielder,SCO 3-1 GRE,Match Day,Thursday,41,Entire Session,83,10883,131.1,360,390,196,212,193,209,653,704,7.87,7.87,276,11,8,9,4,4,4,4,30.4,32.3,47,51,,23,25,14,15,9,10,,,,,,,0.57,0.57,5.84,3.61,48,52,24,26,14,15,9,10,,,,,,,0.59,0.59,-5.47,-3.64,11.5,11.2,51,345,302,216,861,1002,14.9,16.2,5.0,5.4,160,272,196,192,50.1,8.3,10/9/2025,10/9/2025,
Giorgos Masouras,Giorgos,Masouras,Winger,SCO 3-1 GRE,Match Day,Thursday,41,Entire Session,72,8086,112.3,448,280,245,153,296,185,813,492,11.3,11.3,422,16,10,6,5,3,5,3,34.1,34.9,34,21,,16,10,10,6,6,4,,,,,,,0.48,0.48,5.41,3.47,35,22,18,11,10,6,6,4,,,,,,,0.5,0.5,-4.59,-4.9,14.0,14.5,37,253,221,158,634,717,13.0,8.1,4.3,2.7,157,202,188,198,51.3,2.1,10/9/2025,10/9/2025,
Christos Tzolis,Christos,Tzolis,Winger,SCO 3-1 GRE,Match Day,Thursday,41,Entire Session,90,10485,116.5,699,699,381,381,419,419,1270,1227,14.11,14.11,599,24,17,17,8,8,8,8,33.7,35.6,48,48,,24,24,14,14,9,9,,,,,,,0.53,0.53,4.79,3.67,44,44,22,22,13,13,8,8,,,,,,,0.49,0.49,-6.08,-3.98,11.4,19.8,50,295,258,185,738,835,16.2,16.2,5.4,5.4,166,262,188,195,49.2,5.0,10/9/2025,10/9/2025,
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,SCO 3-1 GRE,Match Day,Thursday,41,Entire Session,72,8954,124.4,370,463,202,252,182,227,674,851,9.35,9.35,259,10,9,11,4,5,3,4,31.7,33.2,45,56,,22,28,13,16,9,11,,,,,,,0.63,0.63,4.89,5.47,46,58,23,29,14,17,9,11,,,,,,,0.65,0.65,-5.01,-5.74,17.9,19.4,44,282,246,176,705,773,13.0,16.2,4.3,5.4,166,224,186,194,51.3,6.8,10/9/2025,10/9/2025,
Vangelis Pavlidis,Vangelis,Pavlidis,Striker,SCO 3-1 GRE,Match Day,Thursday,41,Entire Session,72,8262,114.8,507,634,277,346,311,389,922,1115,12.82,12.82,445,13,12,15,6,7,6,7,33.1,34.2,38,47,,18,23,11,14,7,9,,,,,,,0.52,0.52,5.48,5.41,35,44,18,22,10,13,6,8,,,,,,,0.49,0.49,-6.05,-3.34,19.6,11.5,38,256,224,160,641,759,13.0,16.2,4.3,5.4,156,206,191,195,48.0,4.6,10/9/2025,10/9/2025,
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,SCO 3-1 GRE,Match Day,Thursday,41,Entire Session,83,11363,136.9,433,469,236,256,178,193,786,801,9.47,9.47,255,9,10,11,5,5,3,3,30.3,32.1,50,54,,25,27,15,16,9,10,,,,,,,0.6,0.6,6.05,4.92,51,55,25,27,15,16,10,11,,,,,,,0.62,0.62,-6.05,-5.11,8.3,12.1,46,334,292,208,835,999,14.9,16.2,5.0,5.4,157,284,197,199,49.7,3.5,10/9/2025,10/9/2025,
Kostas Tsimikas,Kostas,Tsimikas,Full Back,SCO 3-1 GRE,Match Day,Thursday,41,Entire Session,90,10311,114.6,624,624,340,340,353,353,1134,1078,12.6,12.6,504,21,15,15,7,7,7,7,32.7,34.0,45,45,,22,22,13,13,9,9,,,,,,,0.51,0.51,6.19,5.36,43,43,21,21,13,13,8,8,,,,,,,0.48,0.48,-5.2,-4.87,15.5,17.7,48,326,285,204,815,948,16.2,16.2,5.4,5.4,150,258,187,194,51.4,2.3,10/9/2025,10/9/2025,
Fotis Ioannidis,Fotis,Ioannidis,Striker,SCO 3-1 GRE,Match Day,Thursday,41,Entire Session,18,2083,115.7,109,169,59,92,82,128,197,300,10.97,10.97,118,4,3,4,1,2,1,2,32.9,33.9,10,15,,4,7,3,4,2,3,,,,,,,0.55,0.55,5.35,3.43,10,15,4,7,3,4,2,3,,,,,,,0.55,0.55,-5.07,-5.14,16.2,14.5,9,64,56,40,159,168,3.2,5.0,1.1,1.7,162,52,193,192,51.3,5.7,10/9/2025,10/9/2025,
